time, temp, ax, ay, az, gx, gy, gz, mx, my, mz,
4.370326e+01, 2.684659e+01, -1.977611e+00, 8.561665e+00, 1.915361e-01,-1.105553e+00, 4.796325e-02, -1.177764e+00,-5.370000e-05, -7.380000e-05, 3.570000e-05,
4.380668e+01, 2.679866e+01, -4.989516e+00, 9.461885e+00, -4.920084e+00,-2.900444e+00, 7.993875e-04, -6.589617e-01,-5.715000e-05, -6.975000e-05, 2.595000e-05,
4.391121e+01, 2.722997e+01, -4.687847e+00, 7.007828e+00, 4.039018e+00,-2.896714e+00, -1.038138e+00, -3.674518e-01,-5.910000e-05, -6.675000e-05, 1.410000e-05,
4.401469e+01, 2.718205e+01, -3.141193e+00, 4.905719e+00, 6.952762e+00,-2.563369e+00, 1.057856e-01, -2.795192e-01,-5.835000e-05, -5.580000e-05, -1.800000e-06,
4.411810e+01, 2.718205e+01, -4.362235e+00, 2.645593e+00, 8.590396e+00,-6.051097e+00, 7.418316e-01, -1.449556e-01,-6.120000e-05, -4.770000e-05, -6.450000e-06,
4.422154e+01, 2.684659e+01, -4.405331e+00, 1.359907e+00, 8.635885e+00,-1.022417e+00, 1.678980e+00, -6.235222e-01,-6.360000e-05, -3.975000e-05, -5.700000e-06,
4.432498e+01, 2.679866e+01, -5.861006e+00, 1.838747e+00, 8.497022e+00,-1.599041e+00, 4.743032e-01, 1.194818e+00,-6.885000e-05, -4.395000e-05, 1.050000e-06,
4.442848e+01, 2.718205e+01, -5.784391e+00, 2.377442e+00, 8.085219e+00,-2.179663e+00, -1.640343e+00, -8.183063e-01,-6.480000e-05, -4.440000e-05, -3.000000e-06,
4.453188e+01, 2.718205e+01, -3.162740e+00, 1.675941e-02, 9.777920e+00,-1.477534e+00, -1.247044e+00, -4.785666e-01,-5.670000e-05, -3.645000e-05, -1.290000e-05,
4.463530e+01, 2.708620e+01, -4.390966e+00, -2.990358e+00, 9.691728e+00,-5.198150e+00, -1.877761e+00, 7.452956e-01,-5.220000e-05, -2.310000e-05, -1.515000e-05,
4.473874e+01, 2.699036e+01, -2.908955e+00, -7.984663e+00, 3.962404e+00,-9.528699e-01, -4.050230e-02, 4.761685e-01,-5.115000e-05, -2.400000e-06, -7.800000e-06,
4.484212e+01, 2.718205e+01, -3.035848e+00, -8.403648e+00, 6.629544e+00,-4.207443e-01, 2.017121e-01, 1.236386e-01,-5.400000e-05, -1.500000e-07, -3.150000e-06,
4.494558e+01, 2.703828e+01, -2.571373e+00, -7.960721e+00, 5.181052e+00,-1.077574e+00, -3.477335e-01, 7.149189e-01,-5.385000e-05, 2.550000e-06, -7.500000e-07,
4.504893e+01, 2.718205e+01, -3.828328e+00, -3.833117e+00, 3.572149e+00,-6.585887e+00, 4.014257e+00, 6.099326e-01,-5.940000e-05, 6.600000e-06, 2.385000e-05,
4.515239e+01, 2.722997e+01, -2.964022e+00, -7.924807e+00, -3.660734e+00,-5.290080e+00, 2.746162e+00, 4.058224e-01,-5.505000e-05, 4.500000e-06, 4.770000e-05,
4.525578e+01, 2.732582e+01, -2.798822e+00, -5.106832e+00, -7.268796e+00,-8.010395e+00, 2.249210e+00, 6.006064e-01,-5.340000e-05, -1.440000e-05, 6.900000e-05,
4.535928e+01, 2.708620e+01, -1.529895e+00, -1.134852e+00, -9.126697e+00,-1.102355e+00, -2.398162e-01, 1.174300e+00,-5.085000e-05, -3.735000e-05, 7.500000e-05,
4.546272e+01, 2.722997e+01, -1.549048e+00, 2.281674e+00, -8.769961e+00,-1.017087e+00, -8.278990e-01, 1.209207e+00,-4.845000e-05, -4.680000e-05, 7.305000e-05,
4.556612e+01, 2.718205e+01, -3.093309e+00, 2.477999e+00, -9.311050e+00,-3.109617e-01, -8.345605e-01, -2.779204e-01,-5.250000e-05, -5.100000e-05, 6.855000e-05,
4.566958e+01, 2.703828e+01, -2.360683e+00, 1.053449e+00, -9.804256e+00,8.731176e+00, -6.227228e-01, -1.664591e+00,-5.385000e-05, -3.900000e-05, 7.065000e-05,
4.577297e+01, 2.732582e+01, -2.303222e+00, -4.067749e+00, -8.971074e+00,1.879360e+00, -3.661195e-01, -1.773841e+00,-4.995000e-05, -1.410000e-05, 7.035000e-05,
4.587640e+01, 2.718205e+01, -2.434903e+00, -8.068460e+00, -3.129222e+00,1.563069e+00, -2.291577e+00, -1.039470e+00,-5.250000e-05, 1.110000e-05, 3.915000e-05,
4.597981e+01, 2.708620e+01, -1.640028e+00, -8.468291e+00, 6.145916e+00,1.657397e+00, -1.880426e+00, 7.668790e-01,-4.575000e-05, 1.800000e-06, -7.500000e-06,
4.608325e+01, 2.722997e+01, -6.320692e-01, -6.959944e+00, 8.327033e+00,2.974254e+00, -2.225228e+00, 5.036141e-02,-3.675000e-05, -1.170000e-05, -1.980000e-05,
4.618678e+01, 2.708620e+01, 1.244985e+01, 4.936844e+00, 1.826297e+01,2.315026e+00, 8.548117e-01, 2.073878e+00,-2.835000e-05, -2.730000e-05, -2.475000e-05,
4.629019e+01, 2.703828e+01, 2.710236e+00, -5.937620e-01, 1.067096e+01,3.509311e+00, -1.833262e+00, -6.842757e-01,-1.830000e-05, -4.410000e-05, -2.340000e-05,
4.639372e+01, 2.703828e+01, 4.460398e+00, 1.029507e-01, 9.591172e+00,1.680579e+00, -5.603706e-01, -5.395865e-01,-6.150000e-06, -5.790000e-05, -1.545000e-05,
4.649715e+01, 2.737374e+01, 4.297592e+00, 3.761291e+00, 9.404424e+00,2.601473e+00, -6.421746e-02, 1.123672e+00,-2.700000e-06, -6.255000e-05, -9.150000e-06,
4.660056e+01, 2.732582e+01, 4.527435e+00, 7.412448e+00, 4.867412e+00,8.731176e+00, -9.360827e-01, -2.740300e+00,-3.300000e-06, -7.605000e-05, 9.300000e-06,
4.670396e+01, 2.732582e+01, 4.230554e+00, 5.554548e+00, 3.253720e+00,7.388205e+00, -2.741366e+00, -1.971289e+00,-9.300000e-06, -7.845000e-05, 4.200000e-05,
4.680738e+01, 2.718205e+01, 2.913743e+00, 1.033337e+01, -6.823475e-01,5.032677e+00, -3.178897e-01, 4.564502e-01,-1.020000e-05, -7.455000e-05, 5.280000e-05,
4.691081e+01, 2.718205e+01, 3.605668e+00, 6.387730e+00, -3.550601e+00,5.902411e+00, 3.113081e+00, 9.595314e-01,-4.950000e-06, -5.250000e-05, 7.380000e-05,
4.701421e+01, 2.722997e+01, 5.286397e+00, 5.786785e+00, -8.068460e+00,7.032744e+00, 2.151418e+00, -5.968760e-02,3.000000e-07, -3.450000e-05, 7.785000e-05,
4.711767e+01, 2.737374e+01, 5.566519e+00, 3.160346e-01, -7.043741e+00,2.075210e+00, 1.894548e-01, 2.105054e-01,3.600000e-06, -1.095000e-05, 7.335000e-05,
4.722115e+01, 2.718205e+01, 6.066907e+00, -3.354277e+00, -4.537012e+00,4.483764e+00, 2.522600e+00, 9.352833e-01,7.050000e-06, -2.700000e-06, 6.315000e-05,
4.732457e+01, 2.722997e+01, 8.370129e+00, -5.537788e+00, -4.896142e+00,1.443694e+00, 1.359492e+00, 1.172168e+00,1.185000e-05, 7.350000e-06, 4.365000e-05,
4.742813e+01, 2.718205e+01, 7.501034e+00, -4.908113e+00, -2.753332e+00,1.893216e+00, 2.446126e-01, 1.344303e+00,1.110000e-05, 1.230000e-05, 3.870000e-05,
4.753161e+01, 2.732582e+01, 8.626309e+00, -4.927267e+00, -4.886566e+00,1.673651e+00, -2.733905e-01, 3.088300e-01,7.650000e-06, 1.320000e-05, 4.005000e-05,
4.763506e+01, 2.708620e+01, 6.469133e+00, -6.100426e+00, -1.898602e+00,3.272692e+00, 7.354365e-01, 1.621691e+00,7.200000e-06, 1.545000e-05, 3.195000e-05,
4.773850e+01, 2.732582e+01, 5.980716e+00, -5.276820e+00, 6.703765e-02,3.418181e+00, 5.118744e-01, 7.663461e-01,0.000000e+00, 1.515000e-05, 7.200000e-06,
4.784196e+01, 2.732582e+01, 6.426037e+00, -6.988675e+00, 6.033388e-01,2.226294e+00, -1.543617e+00, 9.592650e-02,1.500000e-06, 7.950000e-06, 0.000000e+00,
4.794536e+01, 2.718205e+01, 5.887342e+00, -6.394913e+00, 1.929727e+00,8.731176e+00, 3.833862e+00, -1.176432e+00,7.800000e-06, 5.100000e-06, -1.650000e-06,
4.804882e+01, 2.732582e+01, 5.956774e+00, -4.338293e+00, 8.178593e+00,6.236022e+00, 5.044135e-01, 3.336110e-01,7.500000e-07, -1.815000e-05, -2.010000e-05,
4.815221e+01, 2.718205e+01, 6.689399e+00, -6.847417e-01, 9.509769e+00,4.254074e+00, 2.237752e+00, -5.102757e-01,-9.000000e-07, -4.005000e-05, -2.040000e-05,
4.826274e+01, 2.732582e+01, 6.976704e+00, 2.205060e+00, 8.995016e+00,5.136597e+00, -3.030211e+00, 5.856845e-01,-1.350000e-06, -5.700000e-05, -1.350000e-05,
4.836616e+01, 2.732582e+01, 8.283938e+00, 8.884882e+00, 1.024958e+01,3.181296e+00, 4.862940e-01, 4.767014e-01,-1.500000e-07, -6.585000e-05, -4.350000e-06,
4.846962e+01, 2.732582e+01, 5.652710e+00, 4.771644e+00, 5.978322e+00,1.830597e-01, 4.529862e-02, 5.409189e-02,0.000000e+00, -6.795000e-05, -3.000000e-06,
4.857299e+01, 2.756543e+01, 4.458003e+00, 1.549048e+00, 8.279149e+00,-2.613198e+00, 1.905473e+00, -1.638478e+00,-5.550000e-06, -6.630000e-05, -6.750000e-06,
4.867755e+01, 2.737374e+01, 3.622427e+00, 3.181894e+00, 7.338228e+00,-4.714254e+00, 2.137029e-01, -1.311262e+00,-1.530000e-05, -5.040000e-05, -2.205000e-05,
4.878095e+01, 2.708620e+01, 2.734178e+00, -1.544260e+00, 9.473856e+00,-3.925525e+00, 9.387473e-01, -3.130934e-01,-1.680000e-05, -3.090000e-05, -2.535000e-05,
4.888439e+01, 2.732582e+01, 4.096479e+00, -3.861847e+00, 9.449914e+00,3.410720e-01, 1.585185e+00, -7.301072e-01,-1.815000e-05, -8.700000e-06, -2.100000e-05,
4.898774e+01, 2.742166e+01, 3.763685e+00, -7.575254e+00, 6.531382e+00,-2.324885e+00, 1.912401e+00, 4.559173e-01,-2.745000e-05, 1.500000e-06, -1.410000e-05,
4.909126e+01, 2.718205e+01, 1.524149e+01, 9.169792e-01, -1.400369e+01,-8.731443e+00, 7.591516e-01, -3.874365e+00,-3.075000e-05, 1.545000e-05, 9.900000e-06,
4.919473e+01, 2.742166e+01, 9.935937e-01, -5.128380e+00, -2.360683e+00,-5.384408e+00, -4.974855e-01, 3.045666e-01,-2.865000e-05, 1.515000e-05, 4.965000e-05,
4.929813e+01, 2.732582e+01, 1.642422e+00, -7.156269e+00, -7.869741e+00,-1.594512e+00, 2.984380e-02, -7.386340e-01,-2.715000e-05, 1.050000e-06, 6.945000e-05,
4.940162e+01, 2.737374e+01, 2.236184e+00, -5.906495e+00, -8.212112e+00,-1.447424e+00, 2.845553e+00, -2.083737e+00,-2.265000e-05, -3.750000e-06, 7.485000e-05,
4.950499e+01, 2.699036e+01, 4.003105e+00, -3.263297e+00, -7.572860e+00,-1.655798e+00, 2.208974e-01, -8.124441e-01,-1.590000e-05, -3.600000e-06, 7.380000e-05,
4.960844e+01, 2.751751e+01, 3.576937e+00, -4.625598e+00, -8.884882e+00,-2.085868e+00, 3.490659e-01, 2.059755e-01,-1.425000e-05, -1.110000e-05, 7.695000e-05,
4.971184e+01, 2.761335e+01, 5.623980e+00, 2.130839e-01, -9.224859e+00,1.338441e+00, 3.321455e+00, -5.291945e-01,-1.335000e-05, -2.160000e-05, 8.130000e-05,
4.981531e+01, 2.742166e+01, 6.232107e+00, 0.000000e+00, -8.477868e+00,5.982083e-01, 7.354365e-02, 1.065850e-03,-5.400000e-06, -2.820000e-05, 7.875000e-05,
4.991871e+01, 2.722997e+01, 6.675034e+00, 8.834604e-01, -7.852981e+00,-2.486628e+00, 6.424411e-01, 8.361593e-01,-4.050000e-06, -3.480000e-05, 8.175000e-05,
5.002214e+01, 2.737374e+01, 6.643910e+00, 2.667141e+00, -6.768408e+00,-2.493290e+00, 3.226861e-01, -1.669121e+00,-1.800000e-06, -4.155000e-05, 7.800000e-05,
5.012559e+01, 2.732582e+01, 5.635951e+00, 4.144363e+00, -6.356605e+00,-6.160613e-01, 1.838591e-02, -9.358163e-01,-1.800000e-06, -4.905000e-05, 7.620000e-05,
5.022899e+01, 2.708620e+01, 5.772420e+00, 4.704606e+00, -5.793968e+00,-1.358159e+00, -3.583920e-01, 8.926493e-02,-4.200000e-06, -5.370000e-05, 7.380000e-05,
5.033243e+01, 2.751751e+01, 5.339070e+00, 4.850653e+00, -5.588067e+00,-1.777038e+00, -1.119142e-01, -8.686677e-02,-3.000000e-06, -5.700000e-05, 7.305000e-05,
5.043585e+01, 2.732582e+01, 6.607997e+00, 4.422090e+00, -7.280767e+00,-1.816208e+00, 2.528729e-01, 2.917764e-01,-5.550000e-06, -6.150000e-05, 6.900000e-05,
5.053927e+01, 2.751751e+01, 6.890512e+00, 5.329493e+00, -5.106832e+00,-2.431204e+00, 7.546218e-01, 2.598009e-01,-2.100000e-06, -6.810000e-05, 6.120000e-05,
5.064272e+01, 2.751751e+01, 6.792350e+00, 6.416460e+00, -3.394978e+00,-2.556974e+00, 1.501783e+00, -8.497489e-01,1.350000e-06, -7.305000e-05, 5.175000e-05,
5.074608e+01, 2.737374e+01, 4.206612e+00, 7.139509e+00, -1.192312e+00,-2.086401e+00, -2.504214e+00, -1.933985e+00,-5.550000e-06, -7.965000e-05, 3.585000e-05,
5.084954e+01, 2.722997e+01, 5.209783e+00, 8.336610e+00, 4.141969e-01,-1.311262e+00, 3.711822e-01, -9.981685e-01,-1.005000e-05, -8.040000e-05, 2.775000e-05,
5.095295e+01, 2.756543e+01, 5.018247e+00, 8.678981e+00, 1.407791e+00,-1.851648e+00, 2.398162e-02, -5.329250e-01,-1.560000e-05, -8.130000e-05, 2.145000e-05,
5.105639e+01, 2.737374e+01, 3.524265e+00, 8.049306e+00, 4.053383e+00,-6.621593e-01, 1.133798e+00, 2.984380e-01,-1.905000e-05, -8.115000e-05, 1.440000e-05,
5.115978e+01, 2.756543e+01, 2.839523e+00, 8.271967e+00, 5.662287e+00,-1.371482e+00, 1.297939e+00, -1.407988e+00,-2.040000e-05, -7.830000e-05, 9.600000e-06,
5.126327e+01, 2.718205e+01, 2.999935e+00, 7.012617e+00, 5.691017e+00,-1.041602e+00, -1.156714e+00, 3.003032e-01,-2.460000e-05, -7.515000e-05, -3.000000e-07,
5.136677e+01, 2.722997e+01, 4.829105e+00, -9.672575e-01, 1.549048e+01,1.508178e-01, -6.181930e-02, -6.059357e-01,-1.905000e-05, -4.695000e-05, -2.205000e-05,
5.147020e+01, 2.737374e+01, 4.216189e+00, 1.070208e+00, 1.114740e+01,-1.253972e+00, 3.810414e-02, -8.929158e-01,-1.905000e-05, -4.200000e-05, -2.445000e-05,
5.157366e+01, 2.737374e+01, 3.478775e+00, 1.371878e+00, 1.108276e+01,-1.831397e+00, 5.097427e-01, -1.462879e+00,-2.100000e-05, -3.375000e-05, -2.625000e-05,
5.167712e+01, 2.737374e+01, 2.056140e+01, -9.006987e+00, -1.141555e+01,-3.392334e+00, 6.706861e-01, -3.686509e+00,-2.145000e-05, -2.505000e-05, -2.595000e-05,
5.178050e+01, 2.756543e+01, 4.367024e+00, -1.972822e+00, 9.612720e+00,-1.201479e+00, -1.041868e-01, 2.051761e-02,-2.205000e-05, -1.605000e-05, -2.340000e-05,
5.188387e+01, 2.737374e+01, 5.626374e+00, -5.465962e+00, 8.640674e+00,-2.351265e+00, -1.053859e+00, -1.630750e+00,-1.365000e-05, -2.550000e-06, -1.635000e-05,
5.198729e+01, 2.756543e+01, 5.003881e+00, -4.529830e+00, 5.925649e+00,1.170303e+00, -9.014426e-01, 5.763584e-01,-5.850000e-06, 2.700000e-06, -1.125000e-05,
5.209078e+01, 2.751751e+01, 6.052542e+00, -5.406107e+00, 5.420473e+00,-2.198049e+00, -3.109617e-01, 4.020919e-01,-4.350000e-06, 3.750000e-06, -9.450000e-06,
5.219418e+01, 2.737374e+01, 5.777209e+00, -7.615955e+00, 3.919308e+00,-1.195084e+00, -1.239051e+00, 4.263400e-01,-4.050000e-06, 1.035000e-05, -2.100000e-06,
5.229764e+01, 2.737374e+01, 4.572925e+00, -6.596026e+00, 3.552995e+00,-6.038040e-01, 1.731207e+00, -1.172435e-02,-7.050000e-06, 1.305000e-05, 4.500000e-07,
5.240113e+01, 2.737374e+01, 5.820304e+00, -6.155492e+00, 3.227384e+00,-2.831963e+00, 3.043002e-01, 7.301072e-01,-7.800000e-06, 1.755000e-05, 8.100000e-06,
5.250455e+01, 2.751751e+01, 4.632780e+00, -8.688558e+00, 1.000776e+00,-5.497121e-01, -6.059357e-01, 1.998469e-01,-1.350000e-05, 2.025000e-05, 1.725000e-05,
5.260795e+01, 2.751751e+01, 5.499481e+00, -7.618350e+00, -7.637503e-01,-1.431170e+00, 4.796325e-02, -3.821072e-01,-1.560000e-05, 2.220000e-05, 2.805000e-05,
5.271143e+01, 2.742166e+01, 4.802769e+00, -8.875306e+00, 5.698200e-01,-2.713121e+00, -6.826769e-01, -1.284616e+00,-4.950000e-06, 1.875000e-05, 3.405000e-05,
5.281490e+01, 2.732582e+01, 6.306327e+00, -5.856217e+00, -4.096479e+00,-2.830365e+00, -7.455620e-01, 2.928423e-01,-3.750000e-06, 1.110000e-05, 5.520000e-05,
5.291836e+01, 2.737374e+01, 5.173870e+00, -4.604050e+00, -6.864176e+00,-5.108885e+00, -5.265299e-01, 1.233721e-01,-7.500000e-06, -4.350000e-06, 7.380000e-05,
5.302176e+01, 2.737374e+01, 5.667075e+00, -1.644817e+00, -7.455544e+00,-3.930588e+00, 4.993507e-01, 1.115678e+00,-7.050000e-06, -2.745000e-05, 8.115000e-05,
5.312520e+01, 2.732582e+01, 5.322310e+00, -1.268927e-01, -9.337386e+00,-1.570796e+00, -2.081072e-01, 8.076478e-01,-7.650000e-06, -3.255000e-05, 8.055000e-05,
5.322857e+01, 2.742166e+01, 9.311050e+00, 9.385271e-01, -9.895235e+00,-2.103455e+00, 2.005397e+00, 7.026616e-01,-3.000000e-06, -4.005000e-05, 7.770000e-05,
5.333321e+01, 2.761335e+01, 5.920861e+00, 9.121908e-01, -7.299921e+00,-3.456018e-01, -4.751026e-01, -8.310965e-01,-1.200000e-06, -4.365000e-05, 7.785000e-05,
5.343665e+01, 2.722997e+01, 5.813122e+00, 1.278504e+00, -8.149862e+00,-2.238018e+00, 2.963063e-01, -7.205146e-01,-2.700000e-06, -4.935000e-05, 7.590000e-05,
5.354011e+01, 2.718205e+01, 5.130774e+00, 3.031059e+00, -8.616732e+00,-5.454754e+00, 5.206677e-01, -1.348300e+00,-6.600000e-06, -6.390000e-05, 6.690000e-05,
5.364381e+01, 2.742166e+01, 5.796362e+00, 5.638345e+00, -5.147534e+00,-9.126340e-01, 5.483798e-01, 6.829434e-01,-8.250000e-06, -7.155000e-05, 5.625000e-05,
5.374721e+01, 2.751751e+01, 4.096479e+00, 3.184288e+00, -4.508282e+00,5.743066e+00, -1.518836e-02, 2.106652e+00,-3.300000e-06, -6.690000e-05, 6.195000e-05,
5.385057e+01, 2.751751e+01, 4.898537e+00, -2.643199e+00, -6.318298e+00,4.447792e+00, -3.948974e-01, 2.887654e+00,-3.000000e-07, -3.150000e-05, 7.665000e-05,
5.395415e+01, 2.737374e+01, 6.294356e+00, -5.944803e+00, -6.148310e+00,4.396631e-01, -1.894815e+00, 1.211072e+00,-1.350000e-06, -8.400000e-06, 7.350000e-05,
5.405778e+01, 2.737374e+01, 5.382165e+00, -4.115633e+00, -9.923966e+00,-3.319590e+00, -2.013391e+00, -3.029146e+00,1.800000e-06, -4.350000e-06, 7.230000e-05,
5.416121e+01, 2.722997e+01, 5.942409e+00, -6.514623e+00, -4.539406e+00,1.554009e+00, 3.058989e-01, 3.157580e-01,-3.300000e-06, 1.005000e-05, 5.895000e-05,
5.426462e+01, 2.756543e+01, 6.224924e+00, -7.165846e+00, -5.482722e-01,1.695767e+00, 2.787198e-01, 7.213140e-01,-4.200000e-06, 1.725000e-05, 4.635000e-05,
5.436808e+01, 2.737374e+01, 5.444415e+00, -8.396465e+00, 1.364695e+00,1.554009e+00, -1.889219e-01, -3.258836e-01,-3.600000e-06, 1.860000e-05, 3.930000e-05,
5.447151e+01, 2.751751e+01, 6.038177e+00, -6.947973e+00, 2.585738e+00,2.332080e+00, 8.934487e-01, -4.340674e-01,3.000000e-07, 1.815000e-05, 2.520000e-05,
5.457491e+01, 2.751751e+01, 5.365406e+00, -6.088455e+00, 3.292027e+00,4.601807e-01, 8.217703e-01, 2.584686e-01,-1.500000e-07, 1.905000e-05, 1.920000e-05,
5.467836e+01, 2.761335e+01, 6.351817e+00, -5.966351e+00, 4.364630e+00,1.196417e+00, 9.160980e-01, 3.304135e-02,7.500000e-07, 1.665000e-05, 1.410000e-05,
5.478175e+01, 2.756543e+01, 6.196194e+00, -6.897695e+00, 5.808333e+00,-3.503982e-01, -5.254640e-01, -1.174034e+00,2.550000e-06, 1.485000e-05, 1.200000e-05,
5.488519e+01, 2.756543e+01, 6.186617e+00, -5.889736e+00, 5.164293e+00,1.471139e+00, -1.859908e-01, 3.144257e-01,6.150000e-06, 1.410000e-05, 1.275000e-05,
5.498859e+01, 2.756543e+01, 7.879318e+00, -6.007052e+00, 4.108450e+00,-1.364288e-01, 5.627688e-01, 8.233691e-01,4.050000e-06, 1.245000e-05, 1.065000e-05,
5.509199e+01, 2.761335e+01, 7.278373e+00, -4.548983e+00, 4.613627e+00,1.172968e+00, 5.417182e-01, 8.569434e-01,1.350000e-06, 1.305000e-05, 4.650000e-06,
5.519542e+01, 2.770920e+01, 4.120421e+00, -5.327099e+00, 8.540117e+00,-4.263400e-03, -3.464012e-01, -5.806218e-01,-3.750000e-06, 1.110000e-05, -1.500000e-07,
5.529886e+01, 2.770920e+01, 4.955997e+00, -5.238513e+00, 7.611167e+00,-5.326585e-01, -3.256172e-01, 2.869801e-01,-2.100000e-06, 1.185000e-05, 4.500000e-07,
5.540236e+01, 2.761335e+01, 6.679823e+00, -5.480328e+00, 5.102044e+00,4.258071e-01, -2.656631e-01, -9.510046e-01,-3.000000e-07, 1.125000e-05, 2.250000e-06,
5.550578e+01, 2.751751e+01, 5.327099e+00, -3.967192e+00, 7.034164e+00,4.660429e-01, 2.608668e-01, -2.653966e-01,-3.000000e-07, 9.450000e-06, -1.050000e-06,
5.560925e+01, 2.770920e+01, 4.601656e+00, -4.216189e+00, 6.062119e+00,-6.403094e-01, -6.405758e-01, 5.649005e-02,-1.500000e-07, 9.300000e-06, 1.500000e-07,
5.571263e+01, 2.756543e+01, 6.040571e+00, -6.153098e-01, 7.407660e+00,1.230524e+00, 3.170904e-01, -1.104487e+00,5.550000e-06, 4.050000e-06, -4.950000e-06,
5.581600e+01, 2.751751e+01, 5.370194e+00, -2.621651e+00, 7.764396e+00,1.806083e+00, 4.982849e-02, -1.267296e+00,7.050000e-06, 1.950000e-06, -4.350000e-06,
5.591934e+01, 2.751751e+01, 6.481104e+00, -2.229002e+00, 6.902483e+00,1.020018e+00, 1.798622e-01, -7.983216e-01,9.600000e-06, -1.800000e-06, -7.200000e-06,
5.602278e+01, 2.756543e+01, 6.560113e+00, -1.580173e+00, 8.592790e+00,3.701164e-01, 8.033844e-01, -7.831333e-01,1.170000e-05, -4.050000e-06, -7.500000e-06,
5.612615e+01, 2.742166e+01, 6.722918e+00, -9.097966e-01, 7.541735e+00,-7.460950e-03, 2.454120e-01, -3.216202e-01,1.065000e-05, -7.650000e-06, -1.050000e-05,
5.622960e+01, 2.751751e+01, 6.866570e+00, -2.633622e-01, 7.577648e+00,1.796224e+00, 5.265299e-01, 6.499020e-01,1.155000e-05, -1.155000e-05, -1.200000e-05,
5.633298e+01, 2.756543e+01, 5.042189e+00, 2.272097e+00, 7.891289e+00,-4.918898e-01, 1.100490e-01, -4.679081e-01,9.300000e-06, -2.160000e-05, -1.635000e-05,
5.643646e+01, 2.756543e+01, 6.591237e+00, 4.812345e-01, 8.415619e+00,3.362757e+00, -1.844720e+00, 6.882726e-01,1.455000e-05, -2.685000e-05, -1.140000e-05,
5.653984e+01, 2.775712e+01, 7.381324e+00, 3.873818e+00, 3.409343e+00,5.168573e+00, -2.246012e+00, 1.583853e+00,1.980000e-05, -3.300000e-05, -8.400000e-06,
5.664326e+01, 2.761335e+01, 8.209717e+00, 4.618415e+00, 1.551443e+00,2.978518e+00, -1.360557e+00, -1.066383e+00,2.655000e-05, -4.110000e-05, 1.200000e-06,
5.674669e+01, 2.761335e+01, 7.398083e+00, 5.583278e+00, -4.027047e+00,2.180995e+00, -3.033409e+00, -8.606738e-01,2.955000e-05, -5.115000e-05, 3.165000e-05,
5.685005e+01, 2.751751e+01, 5.755661e+00, 3.900155e+00, -6.679823e+00,3.421112e+00, 7.143859e-01, -9.030414e-01,2.745000e-05, -5.085000e-05, 4.305000e-05,
5.695347e+01, 2.761335e+01, 1.747767e+01, 2.731784e+00, -4.093367e+01,6.254674e+00, 2.596410e+00, -1.729075e+00,2.340000e-05, -4.125000e-05, 5.835000e-05,
5.705695e+01, 2.761335e+01, 6.718130e+00, -3.550601e+00, -8.858546e+00,4.005997e+00, 6.147290e-01, -9.504717e-01,2.685000e-05, -2.175000e-05, 5.775000e-05,
5.716043e+01, 2.756543e+01, 1.025676e+01, -4.355053e+00, -1.105882e+01,8.731176e+00, -7.014359e+00, 1.907338e+00,2.430000e-05, -1.515000e-05, 5.535000e-05,
5.726389e+01, 2.770920e+01, 3.866636e+00, -7.615955e+00, -4.175488e+00,8.233691e-01, 2.736570e-01, 3.642542e-01,2.280000e-05, -2.400000e-06, 5.205000e-05,
5.736750e+01, 2.756543e+01, 1.606509e+00, -1.180341e+01, 1.137246e+00,2.851682e+00, 9.256907e-01, -2.222297e-01,1.860000e-05, 6.750000e-06, 4.080000e-05,
5.747093e+01, 2.756543e+01, 5.544971e+00, -7.836222e+00, 3.737349e+00,3.868769e+00, 6.768147e-01, -4.772343e-01,2.055000e-05, 5.550000e-06, 2.520000e-05,
5.757445e+01, 2.770920e+01, 3.615245e+00, -6.801927e+00, 3.428497e+00,6.248545e-01, -2.813844e-01, 4.593813e-01,1.980000e-05, 4.050000e-06, 1.560000e-05,
5.767787e+01, 2.770920e+01, 4.082114e+00, -6.263232e+00, 7.199364e+00,2.582554e+00, 4.870934e-01, -1.506046e+00,2.085000e-05, -9.000000e-07, 5.100000e-06,
5.778127e+01, 2.756543e+01, 4.252102e+00, -1.881843e+00, 8.781932e+00,1.778904e+00, 1.051994e+00, -1.431703e+00,2.160000e-05, -1.530000e-05, -5.100000e-06,
5.788467e+01, 2.761335e+01, 3.667917e+00, -1.197101e+00, 1.034535e+01,9.840460e-01, 3.117611e+00, 3.996937e-03,1.650000e-05, -2.655000e-05, -1.170000e-05,
5.798808e+01, 2.770920e+01, 4.783615e+00, -4.424485e+00, 6.026206e+00,-3.983614e-01, -3.240450e+00, 4.551179e-01,1.410000e-05, -2.655000e-05, -1.410000e-05,
5.809265e+01, 2.761335e+01, 7.704541e+00, -7.331045e+00, 9.119514e+00,-5.142726e-01, -2.956135e+00, -8.766616e-02,2.730000e-05, -1.335000e-05, 3.600000e-06,
5.819607e+01, 2.756543e+01, 6.818686e+00, -6.634333e+00, 4.352659e+00,-5.728144e+00, -2.164208e+00, -2.083737e-01,3.210000e-05, -9.300000e-06, 2.955000e-05,
5.829958e+01, 2.775712e+01, 1.061110e+01, -6.236895e+00, 4.072537e+00,-2.750959e+00, -1.989942e+00, 3.956968e-01,3.015000e-05, -1.230000e-05, 4.410000e-05,
